payment_id,member_id,payment_date,amount_eur,discount_pct,membership_type,payment_method,invoice_number,status
356,586,2022-08-09,90.0,0,VIP,Bank Transfer,INV-2022-000356,Paid
357,750,2024-01-20,75.0,0,Family,Card,INV-2024-000357,Paid
358,1168,2024-01-13,90.0,0,VIP,Card,INV-2024-000358,Paid
359,792,2025-01-31,75.0,0,Family,PayPal,INV-2025-000359,Paid
360,244,2022-07-18,75.0,0,Family,Bank Transfer,INV-2022-000360,Paid
361,1143,2022-10-23,22.5,10,Basic,PayPal,INV-2022-000361,Paid
362,823,2022-04-03,75.0,0,Family,Bank Transfer,INV-2022-000362,Paid
363,971,2022-11-02,25.0,0,Basic,PayPal,INV-2022-000363,Paid
364,287,2023-10-15,90.0,0,VIP,PayPal,INV-2023-000364,Paid
365,613,2024-11-04,20.0,0,Student,PayPal,INV-2024-000365,Paid
366,1004,2023-09-06,55.0,0,Corporate,Card,INV-2023-000366,Paid
367,755,2022-08-13,65.0,0,Premium,PayPal,INV-2022-000367,Failed
368,631,2022-02-24,35.0,0,Monthly,Bank Transfer,INV-2022-000368,Paid
369,1185,2022-04-16,20.0,0,Student,Cash,INV-2022-000369,Paid
370,1074,2024-02-18,25.0,0,Basic,Cash,INV-2024-000370,Paid
371,65,2022-08-14,22.0,0,Senior,Online,INV-2022-000371,Paid
372,643,2024-04-25,35.0,0,Monthly,Online,INV-2024-000372,Paid
373,1028,2024-08-23,40.0,0,Standard,Card,INV-2024-000373,Paid
374,283,2025-02-22,75.0,0,Family,Online,INV-2025-000374,Paid
375,1077,2022-12-21,20.0,0,Student,PayPal,INV-2022-000375,Paid
376,702,2023-06-26,40.0,0,Standard,Cash,INV-2023-000376,Paid
377,505,2023-09-04,75.0,0,Family,Bank Transfer,INV-2023-000377,Paid
378,592,2024-09-28,90.0,0,VIP,Bank Transfer,INV-2024-000378,Paid
379,1148,2023-07-15,36.0,10,Standard,PayPal,INV-2023-000379,Paid
380,1113,2024-03-19,90.0,0,VIP,Cash,INV-2024-000380,Paid
381,595,2022-06-11,35.0,0,Monthly,Online,INV-2022-000381,Paid
382,526,2023-03-15,40.0,0,Standard,PayPal,INV-2023-000382,Paid
383,556,2023-07-11,7.2,10,Day Pass,PayPal,INV-2023-000383,Paid
384,491,2024-12-23,75.0,0,Family,Cash,INV-2024-000384,Paid
385,108,2023-11-08,35.0,0,Monthly,Card,INV-2023-000385,Paid
386,282,2025-02-01,65.0,0,Premium,Cash,INV-2025-000386,Failed
387,834,2024-09-01,35.0,0,Monthly,Cash,INV-2024-000387,Paid
388,589,2022-05-02,75.0,0,Family,Card,INV-2022-000388,Pending
389,1176,2022-03-18,65.0,0,Premium,Cash,INV-2022-000389,Pending
390,856,2022-12-27,38.0,5,Standard,Card,INV-2022-000390,Pending
391,814,2023-01-17,25.0,0,Basic,Bank Transfer,INV-2023-000391,Pending
392,77,2025-03-09,90.0,0,VIP,Bank Transfer,INV-2025-000392,Paid
393,583,2025-01-17,35.0,0,Monthly,Cash,INV-2025-000393,Paid
394,1033,2023-01-30,8.0,0,Day Pass,Bank Transfer,INV-2023-000394,Paid
395,333,2023-06-11,75.0,0,Family,Card,INV-2023-000395,Paid
396,691,2025-03-08,25.0,0,Basic,Cash,INV-2025-000396,Paid
397,360,2024-04-10,90.0,0,VIP,PayPal,INV-2024-000397,Paid
398,672,2022-07-15,40.0,0,Standard,Cash,INV-2022-000398,Paid
399,978,2023-05-24,55.0,0,Corporate,Online,INV-2023-000399,Paid
400,483,2023-07-01,22.0,0,Senior,Bank Transfer,INV-2023-000400,Failed
401,1193,2022-01-24,65.0,0,Premium,Bank Transfer,INV-2022-000401,Paid
402,484,2022-08-31,40.0,0,Standard,Cash,INV-2022-000402,Paid
403,831,2023-09-29,65.0,0,Premium,Bank Transfer,INV-2023-000403,Paid
404,753,2023-03-25,55.0,0,Corporate,Online,INV-2023-000404,Failed
405,314,2024-02-05,90.0,0,VIP,PayPal,INV-2024-000405,Paid
406,965,2023-03-24,8.0,0,Day Pass,PayPal,INV-2023-000406,Paid
407,168,2024-12-17,40.0,0,Standard,Card,INV-2024-000407,Paid
408,1156,2025-01-26,22.0,0,Senior,Cash,INV-2025-000408,Pending
409,1173,2022-12-03,8.0,0,Day Pass,PayPal,INV-2022-000409,Paid
410,905,2023-02-25,25.0,0,Basic,Online,INV-2023-000410,Paid
411,187,2024-07-01,20.9,5,Senior,Online,INV-2024-000411,Paid
412,271,2024-07-24,25.0,0,Basic,PayPal,INV-2024-000412,Paid
413,947,2023-09-24,22.0,0,Senior,Online,INV-2023-000413,Paid
414,522,2023-03-23,8.0,0,Day Pass,Card,INV-2023-000414,Paid
415,868,2022-05-11,75.0,0,Family,Card,INV-2022-000415,Paid
416,142,2024-08-24,17.6,20,Senior,Online,INV-2024-000416,Paid
417,369,2024-05-10,75.0,0,Family,Online,INV-2024-000417,Paid
418,919,2024-02-13,7.6,5,Day Pass,PayPal,INV-2024-000418,Paid
419,273,2023-12-14,65.0,0,Premium,PayPal,INV-2023-000419,Paid
420,805,2023-04-02,22.0,0,Senior,Card,INV-2023-000420,Paid
421,612,2025-01-20,75.0,0,Family,Online,INV-2025-000421,Paid
422,471,2023-12-10,40.0,0,Standard,Cash,INV-2023-000422,Paid
423,232,2024-05-08,20.0,0,Student,Card,INV-2024-000423,Paid
424,493,2022-07-26,40.0,0,Standard,Online,INV-2022-000424,Paid
425,100,2022-04-01,35.0,0,Monthly,Cash,INV-2022-000425,Paid
426,1106,2022-04-26,22.0,0,Senior,Bank Transfer,INV-2022-000426,Paid
427,480,2025-03-25,22.0,0,Senior,PayPal,INV-2025-000427,Paid
428,657,2022-10-21,22.0,0,Senior,PayPal,INV-2022-000428,Refunded
429,453,2023-07-18,35.0,0,Monthly,PayPal,INV-2023-000429,Paid
430,359,2024-05-24,55.0,0,Corporate,Card,INV-2024-000430,Paid
431,706,2024-02-20,58.5,10,Premium,Bank Transfer,INV-2024-000431,Paid
432,853,2023-09-07,25.0,0,Basic,PayPal,INV-2023-000432,Paid
433,970,2023-04-07,75.0,0,Family,Cash,INV-2023-000433,Paid
434,949,2025-02-25,31.5,10,Monthly,Online,INV-2025-000434,Paid
435,1142,2024-03-06,8.0,0,Day Pass,Cash,INV-2024-000435,Paid
436,677,2024-07-10,25.0,0,Basic,Card,INV-2024-000436,Paid
437,1097,2023-01-26,40.0,0,Standard,Online,INV-2023-000437,Paid
438,81,2023-01-21,33.25,5,Monthly,PayPal,INV-2023-000438,Paid
439,1145,2023-03-04,8.0,0,Day Pass,Bank Transfer,INV-2023-000439,Paid
440,621,2022-02-01,29.75,15,Monthly,Cash,INV-2022-000440,Paid
441,241,2024-09-07,90.0,0,VIP,PayPal,INV-2024-000441,Pending
442,419,2023-05-06,22.0,0,Senior,Bank Transfer,INV-2023-000442,Paid
443,780,2024-01-06,65.0,0,Premium,Bank Transfer,INV-2024-000443,Paid
444,1051,2024-08-12,52.25,5,Corporate,Online,INV-2024-000444,Paid
445,656,2024-01-30,36.0,10,Standard,Card,INV-2024-000445,Paid
446,1153,2022-10-26,20.9,5,Senior,PayPal,INV-2022-000446,Paid
447,1197,2024-05-05,22.0,0,Senior,Cash,INV-2024-000447,Paid
448,676,2025-03-12,8.0,0,Day Pass,Online,INV-2025-000448,Paid
449,1128,2023-11-23,55.0,0,Corporate,Online,INV-2023-000449,Paid
450,1005,2023-12-23,40.0,0,Standard,PayPal,INV-2023-000450,Paid
451,1001,2025-01-15,75.0,0,Family,Card,INV-2025-000451,Refunded
452,1074,2022-06-02,25.0,0,Basic,Card,INV-2022-000452,Failed
453,14,2023-04-19,22.0,0,Senior,Cash,INV-2023-000453,Paid
454,19,2024-07-22,22.0,0,Senior,PayPal,INV-2024-000454,Paid
455,990,2022-02-02,25.0,0,Basic,PayPal,INV-2022-000455,Paid
456,843,2024-12-20,35.0,0,Monthly,PayPal,INV-2024-000456,Paid
457,588,2024-05-31,40.0,0,Standard,Cash,INV-2024-000457,Paid
458,220,2024-12-09,36.0,10,Standard,Cash,INV-2024-000458,Paid
459,1079,2023-12-27,90.0,0,VIP,Online,INV-2023-000459,Paid
460,162,2024-04-11,22.0,0,Senior,Cash,INV-2024-000460,Paid
461,463,2022-06-15,75.0,0,Family,Card,INV-2022-000461,Paid
462,192,2024-02-12,75.0,0,Family,Card,INV-2024-000462,Paid
463,20,2022-06-19,65.0,0,Premium,Online,INV-2022-000463,Paid
464,679,2022-07-15,75.0,0,Family,Card,INV-2022-000464,Pending
465,471,2025-03-06,40.0,0,Standard,Card,INV-2025-000465,Paid
466,153,2023-07-29,40.0,0,Standard,PayPal,INV-2023-000466,Pending
467,68,2023-10-07,75.0,0,Family,Cash,INV-2023-000467,Paid
468,296,2024-03-26,8.0,0,Day Pass,Bank Transfer,INV-2024-000468,Pending
469,333,2025-03-06,75.0,0,Family,Online,INV-2025-000469,Paid
470,1108,2022-10-14,22.0,0,Senior,Card,INV-2022-000470,Paid
471,1026,2023-12-10,75.0,0,Family,Online,INV-2023-000471,Paid
472,476,2023-11-29,20.0,0,Student,PayPal,INV-2023-000472,Paid
473,813,2023-10-31,63.75,15,Family,Bank Transfer,INV-2023-000473,Paid
474,923,2023-12-30,25.0,0,Basic,Online,INV-2023-000474,Paid
475,885,2024-02-18,65.0,0,Premium,PayPal,INV-2024-000475,Paid
476,605,2022-05-31,40.0,0,Standard,Cash,INV-2022-000476,Paid
477,779,2022-11-12,40.0,0,Standard,Bank Transfer,INV-2022-000477,Paid
478,739,2022-01-11,55.0,0,Corporate,Online,INV-2022-000478,Failed
479,738,2022-07-29,35.0,0,Monthly,Cash,INV-2022-000479,Paid
480,883,2025-02-10,25.0,0,Basic,Card,INV-2025-000480,Paid
481,54,2025-02-09,35.0,0,Monthly,PayPal,INV-2025-000481,Paid
482,665,2022-01-26,23.75,5,Basic,Online,INV-2022-000482,Paid
483,174,2025-02-19,20.0,0,Student,Cash,INV-2025-000483,Pending
484,1172,2024-02-19,90.0,0,VIP,Bank Transfer,INV-2024-000484,Paid
485,617,2022-10-26,55.0,0,Corporate,Online,INV-2022-000485,Paid
486,566,2024-09-18,65.0,0,Premium,Bank Transfer,INV-2024-000486,Paid
487,516,2024-10-12,67.5,10,Family,Cash,INV-2024-000487,Paid
488,938,2023-09-16,25.0,0,Basic,Online,INV-2023-000488,Paid
489,681,2024-02-18,22.0,0,Senior,Bank Transfer,INV-2024-000489,Paid
490,902,2022-10-06,22.0,0,Senior,PayPal,INV-2022-000490,Paid
491,412,2022-12-30,90.0,0,VIP,Bank Transfer,INV-2022-000491,Failed
492,597,2024-10-02,8.0,0,Day Pass,Cash,INV-2024-000492,Failed
493,668,2024-03-15,25.0,0,Basic,PayPal,INV-2024-000493,Paid
494,410,2025-01-22,90.0,0,VIP,PayPal,INV-2025-000494,Paid
495,56,2024-08-03,6.8,15,Day Pass,Cash,INV-2024-000495,Failed
496,898,2022-05-22,40.0,0,Standard,Online,INV-2022-000496,Paid
497,1023,2023-09-13,20.0,0,Student,Cash,INV-2023-000497,Paid
498,867,2022-06-01,75.0,0,Family,PayPal,INV-2022-000498,Paid
499,982,2024-12-30,25.0,0,Basic,Online,INV-2024-000499,Paid
500,1114,2024-01-07,35.0,0,Monthly,PayPal,INV-2024-000500,Paid
501,175,2023-05-24,55.0,0,Corporate,Bank Transfer,INV-2023-000501,Paid
502,341,2022-04-01,90.0,0,VIP,Online,INV-2022-000502,Paid
503,680,2024-05-31,29.75,15,Monthly,Card,INV-2024-000503,Paid
504,530,2024-11-28,65.0,0,Premium,PayPal,INV-2024-000504,Paid
505,453,2024-03-12,35.0,0,Monthly,PayPal,INV-2024-000505,Paid
506,1025,2022-02-20,20.0,0,Student,Bank Transfer,INV-2022-000506,Paid
507,852,2022-06-25,58.5,10,Premium,Cash,INV-2022-000507,Paid
508,714,2024-07-21,35.0,0,Monthly,PayPal,INV-2024-000508,Paid
509,990,2022-07-19,25.0,0,Basic,Online,INV-2022-000509,Paid
510,654,2022-04-02,55.0,0,Corporate,Card,INV-2022-000510,Paid
511,47,2022-08-12,20.0,0,Student,Cash,INV-2022-000511,Paid
512,500,2025-02-04,75.0,0,Family,PayPal,INV-2025-000512,Paid
513,874,2023-04-20,6.8,15,Day Pass,Cash,INV-2023-000513,Paid
514,382,2024-06-04,40.0,0,Standard,PayPal,INV-2024-000514,Paid
515,405,2024-05-29,90.0,0,VIP,Cash,INV-2024-000515,Paid
516,422,2022-05-09,65.0,0,Premium,PayPal,INV-2022-000516,Paid
517,383,2023-02-08,20.0,0,Student,Bank Transfer,INV-2023-000517,Paid
518,1003,2023-10-04,75.0,0,Family,PayPal,INV-2023-000518,Paid
519,804,2023-12-14,40.0,0,Standard,Online,INV-2023-000519,Paid
520,354,2023-09-02,65.0,0,Premium,PayPal,INV-2023-000520,Pending
521,174,2023-10-04,20.0,0,Student,Bank Transfer,INV-2023-000521,Paid
522,240,2022-10-17,25.0,0,Basic,Online,INV-2022-000522,Paid
523,283,2024-05-16,75.0,0,Family,PayPal,INV-2024-000523,Paid
524,355,2024-09-29,90.0,0,VIP,Cash,INV-2024-000524,Paid
525,645,2022-04-20,65.0,0,Premium,Card,INV-2022-000525,Paid
526,993,2024-02-26,25.0,0,Basic,PayPal,INV-2024-000526,Failed
527,1014,2024-10-04,22.0,0,Senior,Online,INV-2024-000527,Paid
528,1001,2025-03-03,75.0,0,Family,Cash,INV-2025-000528,Paid
529,599,2023-04-06,55.0,0,Corporate,Cash,INV-2023-000529,Paid
530,937,2024-10-11,25.0,0,Basic,Card,INV-2024-000530,Paid
531,1173,2025-01-17,8.0,0,Day Pass,Bank Transfer,INV-2025-000531,Paid
532,1111,2022-03-27,35.0,0,Monthly,Online,INV-2022-000532,Paid
533,1119,2024-05-20,55.0,0,Corporate,Cash,INV-2024-000533,Paid
534,610,2022-03-08,23.75,5,Basic,Bank Transfer,INV-2022-000534,Paid
535,179,2022-08-29,35.0,0,Monthly,Cash,INV-2022-000535,Paid
536,430,2023-12-20,20.0,0,Student,PayPal,INV-2023-000536,Paid
537,877,2022-10-13,22.0,0,Senior,Cash,INV-2022-000537,Paid
538,122,2024-12-26,20.0,0,Student,PayPal,INV-2024-000538,Paid
539,345,2023-08-23,25.0,0,Basic,Bank Transfer,INV-2023-000539,Paid
540,1054,2022-07-15,16.0,20,Student,Online,INV-2022-000540,Paid
541,122,2022-09-17,16.0,20,Student,Cash,INV-2022-000541,Paid
542,512,2023-10-22,35.0,0,Monthly,Online,INV-2023-000542,Paid
543,1003,2023-07-05,75.0,0,Family,Online,INV-2023-000543,Paid
544,926,2022-07-10,90.0,0,VIP,Bank Transfer,INV-2022-000544,Paid
545,756,2024-09-26,55.0,0,Corporate,Card,INV-2024-000545,Paid
546,191,2024-07-27,22.0,0,Senior,Bank Transfer,INV-2024-000546,Paid
547,130,2024-03-25,75.0,0,Family,Online,INV-2024-000547,Paid
548,434,2023-10-24,90.0,0,VIP,Bank Transfer,INV-2023-000548,Paid
549,1121,2025-03-05,55.0,0,Corporate,Bank Transfer,INV-2025-000549,Paid
550,100,2024-07-30,35.0,0,Monthly,Cash,INV-2024-000550,Paid
551,904,2024-05-26,20.0,0,Student,Cash,INV-2024-000551,Paid
552,619,2023-07-16,55.0,0,Corporate,Bank Transfer,INV-2023-000552,Paid
553,513,2022-12-05,90.0,0,VIP,Bank Transfer,INV-2022-000553,Paid
554,480,2022-07-06,22.0,0,Senior,Card,INV-2022-000554,Paid
555,438,2022-09-29,90.0,0,VIP,PayPal,INV-2022-000555,Paid
556,912,2023-12-05,40.0,0,Standard,Online,INV-2023-000556,Paid
557,271,2023-04-14,25.0,0,Basic,Card,INV-2023-000557,Paid
558,212,2023-09-05,55.0,0,Corporate,Cash,INV-2023-000558,Paid
559,293,2025-02-27,65.0,0,Premium,Cash,INV-2025-000559,Paid
560,902,2023-03-13,22.0,0,Senior,Cash,INV-2023-000560,Paid
561,844,2024-06-25,75.0,0,Family,Card,INV-2024-000561,Paid
562,206,2022-09-10,25.0,0,Basic,Online,INV-2022-000562,Paid
563,720,2023-10-07,76.5,15,VIP,Cash,INV-2023-000563,Paid
564,568,2023-05-24,55.0,0,Corporate,PayPal,INV-2023-000564,Paid
565,584,2022-02-24,90.0,0,VIP,Bank Transfer,INV-2022-000565,Paid
566,421,2024-11-09,65.0,0,Premium,Online,INV-2024-000566,Paid
567,606,2023-05-06,40.0,0,Standard,Card,INV-2023-000567,Paid
568,494,2022-05-26,35.0,0,Monthly,Card,INV-2022-000568,Paid
569,740,2022-09-28,19.8,10,Senior,PayPal,INV-2022-000569,Paid
570,862,2022-12-20,22.0,0,Senior,Card,INV-2022-000570,Paid
571,35,2022-01-29,75.0,0,Family,Card,INV-2022-000571,Paid
572,124,2024-03-26,22.5,10,Basic,PayPal,INV-2024-000572,Paid
573,851,2024-04-03,90.0,0,VIP,PayPal,INV-2024-000573,Paid
574,1102,2023-07-23,22.0,0,Senior,Card,INV-2023-000574,Paid
575,1048,2022-11-15,58.5,10,Premium,Online,INV-2022-000575,Paid
576,136,2024-06-14,22.0,0,Senior,Cash,INV-2024-000576,Paid
577,119,2024-06-08,75.0,0,Family,PayPal,INV-2024-000577,Paid
578,113,2022-12-26,35.0,0,Monthly,Cash,INV-2022-000578,Paid
579,24,2023-12-12,65.0,0,Premium,Bank Transfer,INV-2023-000579,Paid
580,342,2023-07-05,40.0,0,Standard,Card,INV-2023-000580,Paid
581,61,2024-05-29,20.0,0,Student,Card,INV-2024-000581,Paid
582,539,2025-03-26,8.0,0,Day Pass,Online,INV-2025-000582,Paid
583,933,2022-04-24,90.0,0,VIP,PayPal,INV-2022-000583,Paid
584,342,2023-06-07,40.0,0,Standard,PayPal,INV-2023-000584,Paid
585,237,2024-11-08,90.0,0,VIP,Card,INV-2024-000585,Paid
586,501,2024-01-16,55.0,0,Corporate,Cash,INV-2024-000586,Paid
587,367,2022-03-14,36.0,10,Standard,Online,INV-2022-000587,Paid
588,460,2024-05-02,8.0,0,Day Pass,Bank Transfer,INV-2024-000588,Pending
589,556,2025-03-16,8.0,0,Day Pass,PayPal,INV-2025-000589,Paid
590,108,2024-11-22,35.0,0,Monthly,Online,INV-2024-000590,Refunded
591,142,2023-08-02,20.9,5,Senior,Bank Transfer,INV-2023-000591,Paid
592,671,2024-07-24,40.0,0,Standard,Cash,INV-2024-000592,Paid
593,598,2023-09-15,25.0,0,Basic,Cash,INV-2023-000593,Paid
594,951,2024-10-07,8.0,0,Day Pass,Cash,INV-2024-000594,Refunded
595,1120,2023-05-18,55.0,0,Corporate,Online,INV-2023-000595,Paid
596,49,2023-12-11,90.0,0,VIP,Card,INV-2023-000596,Paid
597,687,2024-02-10,65.0,0,Premium,Bank Transfer,INV-2024-000597,Paid
598,213,2023-05-03,75.0,0,Family,Card,INV-2023-000598,Paid
599,292,2022-07-10,90.0,0,VIP,Cash,INV-2022-000599,Paid
600,1065,2024-02-02,35.0,0,Monthly,Card,INV-2024-000600,Paid
601,1190,2022-10-01,8.0,0,Day Pass,Online,INV-2022-000601,Paid
602,154,2022-05-08,55.0,0,Corporate,Cash,INV-2022-000602,Paid
603,485,2023-10-08,65.0,0,Premium,Online,INV-2023-000603,Pending
604,669,2023-07-11,55.0,0,Corporate,Cash,INV-2023-000604,Paid
605,279,2022-08-12,90.0,0,VIP,Cash,INV-2022-000605,Paid
606,921,2024-04-12,8.0,0,Day Pass,Bank Transfer,INV-2024-000606,Paid
607,426,2024-08-06,75.0,0,Family,Card,INV-2024-000607,Paid
608,186,2023-09-16,90.0,0,VIP,PayPal,INV-2023-000608,Paid
609,83,2023-11-03,65.0,0,Premium,Cash,INV-2023-000609,Paid
610,729,2022-04-11,90.0,0,VIP,Bank Transfer,INV-2022-000610,Paid
611,357,2024-04-08,20.0,0,Student,PayPal,INV-2024-000611,Paid
612,1127,2024-08-04,65.0,0,Premium,Cash,INV-2024-000612,Paid
613,249,2023-04-01,40.0,0,Standard,Online,INV-2023-000613,Paid
614,763,2022-06-22,90.0,0,VIP,Bank Transfer,INV-2022-000614,Paid
615,154,2022-05-13,55.0,0,Corporate,Online,INV-2022-000615,Paid
616,264,2023-11-11,35.0,0,Monthly,Online,INV-2023-000616,Paid
617,104,2025-03-21,65.0,0,Premium,Online,INV-2025-000617,Paid
618,1017,2024-05-23,35.0,0,Monthly,Cash,INV-2024-000618,Paid
619,384,2024-07-02,55.0,0,Corporate,Card,INV-2024-000619,Pending
620,504,2024-10-18,75.0,0,Family,PayPal,INV-2024-000620,Paid
621,982,2023-07-27,25.0,0,Basic,Online,INV-2023-000621,Paid
622,409,2024-12-12,25.0,0,Basic,PayPal,INV-2024-000622,Paid
623,40,2024-01-06,44.0,20,Corporate,Online,INV-2024-000623,Paid
624,705,2024-10-25,19.8,10,Senior,Bank Transfer,INV-2024-000624,Paid
625,369,2023-03-25,75.0,0,Family,Bank Transfer,INV-2023-000625,Paid
626,120,2024-08-24,75.0,0,Family,PayPal,INV-2024-000626,Paid
627,477,2022-07-25,29.75,15,Monthly,Cash,INV-2022-000627,Paid
628,546,2022-04-25,55.0,0,Corporate,Cash,INV-2022-000628,Paid
629,1180,2024-03-06,22.0,0,Senior,Cash,INV-2024-000629,Paid
630,361,2023-10-14,65.0,0,Premium,Bank Transfer,INV-2023-000630,Paid
631,58,2023-12-22,25.0,0,Basic,PayPal,INV-2023-000631,Failed
632,292,2023-01-21,90.0,0,VIP,Online,INV-2023-000632,Paid
633,1111,2024-10-01,35.0,0,Monthly,Card,INV-2024-000633,Paid
634,477,2022-02-10,35.0,0,Monthly,Card,INV-2022-000634,Paid
635,680,2023-02-17,31.5,10,Monthly,Bank Transfer,INV-2023-000635,Paid
636,364,2023-10-25,19.8,10,Senior,Cash,INV-2023-000636,Paid
637,291,2024-12-13,35.0,0,Monthly,Card,INV-2024-000637,Paid
638,766,2024-03-21,25.0,0,Basic,Bank Transfer,INV-2024-000638,Paid
639,619,2022-11-19,55.0,0,Corporate,Online,INV-2022-000639,Paid
640,998,2022-12-23,8.0,0,Day Pass,PayPal,INV-2022-000640,Paid
641,731,2022-12-26,65.0,0,Premium,Bank Transfer,INV-2022-000641,Paid
642,261,2022-01-04,55.0,0,Corporate,PayPal,INV-2022-000642,Failed
643,802,2025-03-08,23.75,5,Basic,PayPal,INV-2025-000643,Paid
644,652,2023-03-29,81.0,10,VIP,Card,INV-2023-000644,Paid
645,1017,2022-06-09,35.0,0,Monthly,Bank Transfer,INV-2022-000645,Paid
646,344,2022-07-01,25.0,0,Basic,Bank Transfer,INV-2022-000646,Paid
647,915,2023-03-06,75.0,0,Family,Card,INV-2023-000647,Paid
648,718,2022-08-10,75.0,0,Family,Card,INV-2022-000648,Paid
649,791,2024-05-09,90.0,0,VIP,Online,INV-2024-000649,Failed
650,1010,2023-12-21,38.0,5,Standard,Card,INV-2023-000650,Paid
651,982,2025-03-29,25.0,0,Basic,Cash,INV-2025-000651,Paid
652,334,2022-03-10,65.0,0,Premium,Bank Transfer,INV-2022-000652,Paid
653,535,2022-06-01,29.75,15,Monthly,Online,INV-2022-000653,Paid
654,330,2025-01-25,75.0,0,Family,Card,INV-2025-000654,Failed
655,693,2024-09-15,8.0,0,Day Pass,Online,INV-2024-000655,Paid
656,338,2024-06-08,40.0,0,Standard,Card,INV-2024-000656,Paid
657,679,2023-01-25,75.0,0,Family,PayPal,INV-2023-000657,Paid
658,1107,2023-07-31,25.0,0,Basic,Card,INV-2023-000658,Paid
659,102,2025-01-30,25.0,0,Basic,Cash,INV-2025-000659,Paid
660,112,2024-05-25,25.0,0,Basic,PayPal,INV-2024-000660,Paid
661,984,2022-02-22,20.0,0,Student,Bank Transfer,INV-2022-000661,Paid
662,168,2022-08-25,40.0,0,Standard,Online,INV-2022-000662,Paid
663,965,2023-06-27,8.0,0,Day Pass,PayPal,INV-2023-000663,Paid
664,794,2024-02-21,55.0,0,Corporate,Online,INV-2024-000664,Paid
665,92,2024-08-10,40.0,0,Standard,Bank Transfer,INV-2024-000665,Paid
666,1156,2022-07-18,22.0,0,Senior,Bank Transfer,INV-2022-000666,Paid
667,1109,2023-04-11,75.0,0,Family,Online,INV-2023-000667,Paid
668,1071,2025-01-01,35.0,0,Monthly,Online,INV-2025-000668,Paid
669,1173,2024-09-02,7.6,5,Day Pass,Online,INV-2024-000669,Paid
670,72,2024-11-24,20.0,0,Student,PayPal,INV-2024-000670,Paid
671,302,2024-07-08,90.0,0,VIP,Cash,INV-2024-000671,Paid
672,434,2022-09-16,90.0,0,VIP,Card,INV-2022-000672,Paid
673,892,2022-10-30,55.0,0,Corporate,Bank Transfer,INV-2022-000673,Paid
674,655,2022-05-18,19.8,10,Senior,PayPal,INV-2022-000674,Paid
675,814,2023-07-20,25.0,0,Basic,Card,INV-2023-000675,Paid
676,1071,2022-08-19,35.0,0,Monthly,Cash,INV-2022-000676,Paid
677,1161,2022-07-25,20.0,0,Student,PayPal,INV-2022-000677,Pending
678,207,2025-01-01,25.0,0,Basic,Online,INV-2025-000678,Pending
679,541,2024-09-21,55.0,0,Corporate,Online,INV-2024-000679,Paid
680,77,2024-04-05,90.0,0,VIP,PayPal,INV-2024-000680,Paid
681,823,2023-11-10,75.0,0,Family,Card,INV-2023-000681,Paid
682,974,2024-02-02,7.2,10,Day Pass,Bank Transfer,INV-2024-000682,Paid
683,637,2024-10-03,20.0,0,Student,Card,INV-2024-000683,Paid
684,467,2024-06-26,40.0,0,Standard,Bank Transfer,INV-2024-000684,Paid
685,552,2022-07-02,8.0,0,Day Pass,Cash,INV-2022-000685,Paid
686,834,2024-11-23,35.0,0,Monthly,Card,INV-2024-000686,Paid
687,1056,2022-05-15,90.0,0,VIP,PayPal,INV-2022-000687,Paid
688,827,2024-12-09,25.0,0,Basic,Card,INV-2024-000688,Paid
689,356,2023-02-16,40.0,0,Standard,Cash,INV-2023-000689,Paid
690,68,2024-01-09,75.0,0,Family,Bank Transfer,INV-2024-000690,Paid
691,755,2024-10-31,65.0,0,Premium,Card,INV-2024-000691,Paid
692,63,2024-09-28,25.0,0,Basic,Cash,INV-2024-000692,Paid
693,972,2023-12-18,75.0,0,Family,Bank Transfer,INV-2023-000693,Paid
694,186,2024-03-02,90.0,0,VIP,PayPal,INV-2024-000694,Paid
695,439,2023-04-07,52.25,5,Corporate,Bank Transfer,INV-2023-000695,Paid
696,839,2022-01-19,75.0,0,Family,Cash,INV-2022-000696,Paid
697,355,2022-01-18,90.0,0,VIP,PayPal,INV-2022-000697,Paid
698,626,2023-07-18,25.0,0,Basic,Online,INV-2023-000698,Paid
699,715,2023-03-23,20.0,0,Student,PayPal,INV-2023-000699,Paid
700,814,2022-01-16,25.0,0,Basic,Bank Transfer,INV-2022-000700,Paid
701,1150,2023-08-02,20.0,0,Student,Card,INV-2023-000701,Paid
702,987,2023-07-21,40.0,0,Standard,Bank Transfer,INV-2023-000702,Paid
703,535,2023-09-04,35.0,0,Monthly,PayPal,INV-2023-000703,Paid
704,493,2024-04-07,38.0,5,Standard,Cash,INV-2024-000704,Paid
705,53,2023-08-29,90.0,0,VIP,Online,INV-2023-000705,Paid
706,829,2022-03-14,90.0,0,VIP,PayPal,INV-2022-000706,Paid
707,389,2023-04-01,25.0,0,Basic,Online,INV-2023-000707,Paid
708,735,2022-12-15,75.0,0,Family,PayPal,INV-2022-000708,Paid
709,371,2024-08-22,20.0,0,Student,Bank Transfer,INV-2024-000709,Paid
