attendance_id,member_id,check_in_time,check_out_time,duration_minutes,workout_type,coach_id,notes
328,557,2022-06-13 20:30:00,2022-06-13 21:52:00,82,Cycling,27,
329,464,2023-10-31 11:45:00,2023-10-31 13:35:00,110,Swimming,30,Regular visit
330,1119,2024-05-14 13:45:00,2024-05-14 15:44:00,119,Stretching,17,Came with friend
331,639,2024-11-03 18:30:00,2024-11-03 20:28:00,118,Strength,10,First visit
332,535,2023-10-05 07:00:00,2023-10-05 07:45:00,45,Stretching,4,Competed this week
333,370,2022-04-30 21:30:00,2022-04-30 22:31:00,61,Swimming,28,
334,720,2022-08-21 08:45:00,2022-08-21 09:25:00,40,Swimming,21,
335,466,2025-01-06 18:15:00,2025-01-06 19:38:00,83,Personal Training,7,Post-holiday return
336,258,2022-07-24 14:30:00,2022-07-24 15:47:00,77,Stretching,1,Post-holiday return
337,995,2022-01-16 07:00:00,2022-01-16 08:46:00,106,Stretching,9,
338,612,2024-12-22 14:15:00,2024-12-22 14:51:00,36,Group Class,29,Post-holiday return
339,769,2023-07-16 19:45:00,2023-07-16 21:18:00,93,Swimming,1,First visit
340,893,2023-06-21 11:00:00,2023-06-21 13:14:00,134,Group Class,10,Post-holiday return
341,746,2024-09-30 20:30:00,2024-09-30 22:08:00,98,Cardio,18,Came with friend
342,632,2023-10-16 13:15:00,2023-10-16 15:25:00,130,Cycling,25,Competed this week
343,60,2024-05-20 10:15:00,2024-05-20 12:34:00,139,Personal Training,8,Post-holiday return
344,781,2022-09-25 11:45:00,2022-09-25 12:58:00,73,Group Class,1,
345,813,2023-11-16 17:15:00,2023-11-16 19:43:00,148,Cardio,,
346,872,2022-11-25 11:00:00,2022-11-25 11:52:00,52,HIIT,9,
347,926,2024-05-26 21:45:00,2024-05-26 22:54:00,69,Swimming,4,First visit
348,138,2024-03-10 06:00:00,2024-03-10 06:40:00,40,HIIT,8,
349,190,2024-02-02 14:45:00,2024-02-02 15:22:00,37,Cardio,24,Brought guest
350,31,2022-08-10 21:45:00,2022-08-10 23:16:00,91,Boxing,17,
351,402,2022-06-12 11:30:00,2022-06-12 12:56:00,86,Cardio,29,Regular visit
352,914,2022-10-04 19:30:00,2022-10-04 21:49:00,139,HIIT,20,Post-holiday return
353,156,2022-10-29 09:15:00,2022-10-29 09:51:00,36,Yoga,16,Regular visit
354,469,2024-09-07 16:15:00,2024-09-07 17:40:00,85,Personal Training,22,Competed this week
355,791,2024-12-26 07:45:00,2024-12-26 09:25:00,100,Personal Training,26,
356,346,2024-01-25 14:15:00,2024-01-25 15:24:00,69,HIIT,3,
357,1142,2023-04-22 16:30:00,2023-04-22 17:46:00,76,Group Class,1,
358,880,2023-06-06 15:30:00,2023-06-06 16:36:00,66,Boxing,10,
359,404,2022-06-07 09:15:00,2022-06-07 11:45:00,150,Yoga,4,Came with friend
360,585,2025-01-05 21:00:00,2025-01-05 22:27:00,87,Boxing,28,Post-holiday return
361,423,2023-05-13 15:15:00,2023-05-13 16:47:00,92,HIIT,,
362,1137,2025-01-08 18:15:00,2025-01-08 20:29:00,134,Strength,28,Came with friend
363,725,2022-01-26 07:00:00,2022-01-26 08:47:00,107,Swimming,30,
364,86,2023-06-07 16:15:00,2023-06-07 16:49:00,34,Swimming,19,
365,666,2025-01-21 10:30:00,2025-01-21 12:19:00,109,Yoga,10,
366,626,2022-01-25 07:00:00,2022-01-25 08:35:00,95,Strength,22,Post-holiday return
367,903,2024-08-29 15:00:00,2024-08-29 17:17:00,137,Swimming,11,
368,572,2023-06-05 14:30:00,2023-06-05 15:33:00,63,Group Class,13,
369,1089,2023-03-07 17:00:00,2023-03-07 18:30:00,90,Stretching,19,
370,923,2025-02-05 09:00:00,2025-02-05 10:52:00,112,Personal Training,7,
371,253,2022-10-29 20:30:00,2022-10-29 22:51:00,141,Cycling,23,Post-holiday return
372,1164,2024-05-21 10:00:00,2024-05-21 11:09:00,69,Personal Training,15,Competed this week
373,273,2024-09-08 09:30:00,2024-09-08 11:47:00,137,Boxing,21,
374,520,2024-02-11 13:00:00,2024-02-11 15:13:00,133,Strength,27,Competed this week
375,1107,2024-02-20 14:15:00,2024-02-20 15:19:00,64,HIIT,28,
376,1141,2023-04-09 20:15:00,2023-04-09 21:51:00,96,Yoga,7,Competed this week
377,212,2022-11-06 09:45:00,2022-11-06 10:18:00,33,Swimming,29,
378,1161,2023-03-07 11:00:00,2023-03-07 13:01:00,121,Stretching,17,
379,344,2022-10-26 09:00:00,2022-10-26 11:14:00,134,Strength,,
380,472,2022-12-26 06:00:00,2022-12-26 06:38:00,38,Cycling,12,Came with friend
381,889,2024-02-17 09:00:00,2024-02-17 11:26:00,146,Cardio,16,
382,1144,2024-09-11 18:00:00,2024-09-11 18:31:00,31,Cycling,2,Regular visit
383,388,2024-02-03 18:00:00,2024-02-03 19:06:00,66,Cardio,29,
384,1133,2023-08-16 16:15:00,2023-08-16 18:07:00,112,Strength,18,Brought guest
385,98,2024-09-15 14:45:00,2024-09-15 16:55:00,130,Cycling,20,
386,400,2023-10-07 15:45:00,2023-10-07 18:05:00,140,Stretching,10,
387,201,2022-03-13 06:15:00,2022-03-13 08:18:00,123,Cardio,14,Post-holiday return
388,374,2022-01-08 17:30:00,2022-01-08 20:00:00,150,Personal Training,30,Competed this week
389,777,2024-06-15 08:30:00,2024-06-15 09:02:00,32,Cardio,13,Post-holiday return
390,799,2024-05-14 14:00:00,2024-05-14 14:39:00,39,Cardio,28,
391,805,2024-01-30 15:00:00,2024-01-30 17:00:00,120,Strength,22,
392,578,2022-01-04 20:30:00,2022-01-04 21:12:00,42,Swimming,19,Competed this week
393,551,2024-08-19 07:00:00,2024-08-19 08:17:00,77,Cycling,24,
394,881,2024-05-09 12:30:00,2024-05-09 14:10:00,100,HIIT,12,Brought guest
395,1163,2025-03-02 18:15:00,2025-03-02 19:34:00,79,Stretching,14,
396,1082,2023-04-25 19:00:00,2023-04-25 20:30:00,90,Cycling,21,
397,994,2022-05-29 17:00:00,2022-05-29 18:17:00,77,Stretching,13,
398,744,2024-07-17 08:45:00,2024-07-17 11:09:00,144,Swimming,,Competed this week
399,485,2022-09-17 06:00:00,2022-09-17 06:46:00,46,Swimming,28,First visit
400,931,2024-12-05 11:45:00,2024-12-05 12:16:00,31,Group Class,2,Brought guest
401,12,2025-03-16 17:15:00,2025-03-16 19:45:00,150,Strength,25,Came with friend
402,740,2023-11-19 16:00:00,2023-11-19 17:28:00,88,Boxing,14,Regular visit
403,185,2022-10-10 21:30:00,2022-10-10 22:49:00,79,Stretching,5,
404,198,2025-01-14 10:30:00,2025-01-14 11:11:00,41,Stretching,22,Competed this week
405,825,2022-10-10 19:30:00,2022-10-10 20:22:00,52,HIIT,4,Competed this week
406,978,2023-11-16 08:45:00,2023-11-16 09:21:00,36,Group Class,23,First visit
407,546,2022-09-28 09:30:00,2022-09-28 11:27:00,117,Group Class,11,Came with friend
408,93,2023-10-16 19:15:00,2023-10-16 19:45:00,30,Stretching,4,
409,752,2024-10-14 06:00:00,2024-10-14 08:30:00,150,Cardio,2,
410,818,2023-03-26 16:45:00,2023-03-26 17:50:00,65,Cardio,14,
411,433,2022-10-06 14:45:00,2022-10-06 15:37:00,52,Cycling,5,Brought guest
412,672,2023-07-28 06:00:00,2023-07-28 06:41:00,41,Boxing,16,
413,1059,2023-01-10 11:30:00,2023-01-10 13:31:00,121,Boxing,7,
414,280,2024-05-09 08:45:00,2024-05-09 11:15:00,150,Cycling,29,First visit
415,13,2024-09-13 08:00:00,2024-09-13 10:10:00,130,Personal Training,30,Brought guest
416,121,2022-07-07 09:30:00,2022-07-07 10:00:00,30,Stretching,5,Came with friend
417,224,2022-06-26 16:15:00,2022-06-26 17:39:00,84,Strength,23,
418,743,2023-04-11 20:00:00,2023-04-11 22:15:00,135,Stretching,4,
419,90,2022-03-09 20:00:00,2022-03-09 22:13:00,133,Swimming,18,First visit
420,31,2022-01-10 21:30:00,2022-01-10 23:55:00,145,Strength,28,Brought guest
421,1176,2023-10-02 16:30:00,2023-10-02 17:29:00,59,HIIT,25,Competed this week
422,1069,2024-08-17 19:15:00,2024-08-17 21:35:00,140,Swimming,11,
423,527,2023-07-26 21:00:00,2023-07-26 22:22:00,82,Strength,30,Competed this week
424,1055,2022-10-17 21:15:00,2022-10-17 23:28:00,133,Group Class,25,Brought guest
425,170,2023-03-13 08:00:00,2023-03-13 09:03:00,63,Personal Training,1,
426,721,2025-02-23 18:15:00,2025-02-23 20:12:00,117,HIIT,2,Came with friend
427,608,2023-03-13 17:45:00,2023-03-13 18:47:00,62,Cycling,24,
428,691,2022-11-07 19:00:00,2022-11-07 20:21:00,81,Group Class,17,Post-holiday return
429,80,2024-05-29 20:15:00,2024-05-29 22:00:00,105,Cycling,7,Regular visit
430,614,2025-01-14 12:30:00,2025-01-14 13:22:00,52,Personal Training,25,
431,784,2023-09-03 18:15:00,2023-09-03 19:54:00,99,Cardio,10,First visit
432,109,2024-07-01 20:30:00,2024-07-01 22:30:00,120,Cardio,12,First visit
433,920,2023-11-19 17:00:00,2023-11-19 18:16:00,76,Swimming,5,
434,1157,2023-01-10 06:00:00,2023-01-10 07:39:00,99,Personal Training,28,First visit
435,220,2022-03-29 21:30:00,2022-03-29 23:33:00,123,Cardio,21,Competed this week
436,209,2023-04-24 09:00:00,2023-04-24 09:42:00,42,Boxing,24,Brought guest
437,795,2022-07-14 06:15:00,2022-07-14 07:27:00,72,Group Class,22,Came with friend
438,797,2022-04-21 11:15:00,2022-04-21 13:06:00,111,Cardio,12,Competed this week
439,760,2023-04-24 16:30:00,2023-04-24 18:29:00,119,Strength,21,
440,2,2022-06-19 10:15:00,2022-06-19 11:41:00,86,Personal Training,25,Competed this week
441,732,2022-05-02 06:15:00,2022-05-02 08:35:00,140,Swimming,24,
442,162,2023-10-17 09:30:00,2023-10-17 10:27:00,57,HIIT,29,First visit
443,532,2024-06-20 16:00:00,2024-06-20 17:26:00,86,Group Class,1,Came with friend
444,205,2024-06-26 12:15:00,2024-06-26 13:44:00,89,Stretching,17,
445,725,2024-01-20 06:15:00,2024-01-20 08:10:00,115,Strength,1,
446,805,2023-08-13 12:30:00,2023-08-13 14:38:00,128,Cardio,6,Competed this week
447,243,2022-01-07 14:30:00,2022-01-07 15:16:00,46,Cardio,28,
448,878,2022-04-04 15:00:00,2022-04-04 15:39:00,39,Cycling,9,
449,193,2023-03-30 16:15:00,2023-03-30 17:54:00,99,Personal Training,11,
450,766,2025-03-07 16:15:00,2025-03-07 16:50:00,35,Personal Training,12,
451,69,2022-05-02 19:45:00,2022-05-02 21:27:00,102,Stretching,,
452,40,2024-03-25 19:00:00,2024-03-25 19:39:00,39,Cycling,12,Came with friend
453,978,2023-06-23 07:15:00,2023-06-23 08:46:00,91,Cycling,8,
454,257,2023-03-23 12:30:00,2023-03-23 13:39:00,69,Stretching,22,First visit
455,461,2022-02-12 06:45:00,2022-02-12 08:17:00,92,Boxing,12,
456,685,2023-11-03 06:15:00,2023-11-03 07:05:00,50,Personal Training,26,
457,150,2024-10-07 12:45:00,2024-10-07 13:55:00,70,Group Class,4,Post-holiday return
458,377,2023-08-09 09:45:00,2023-08-09 11:23:00,98,Group Class,5,Competed this week
459,126,2023-01-18 10:15:00,2023-01-18 12:26:00,131,Yoga,9,First visit
460,196,2022-05-23 06:00:00,2022-05-23 07:43:00,103,Cardio,20,Post-holiday return
461,96,2023-12-31 13:00:00,2023-12-31 14:51:00,111,Cycling,17,Post-holiday return
462,1046,2023-06-03 13:00:00,2023-06-03 13:49:00,49,Strength,2,Post-holiday return
463,805,2024-06-28 13:15:00,2024-06-28 15:03:00,108,Cardio,9,
464,686,2024-07-23 16:45:00,2024-07-23 17:56:00,71,Stretching,27,
465,180,2022-12-17 19:30:00,2022-12-17 20:21:00,51,Swimming,1,
466,493,2024-05-08 11:00:00,2024-05-08 13:23:00,143,HIIT,14,First visit
467,725,2024-12-02 11:00:00,2024-12-02 12:02:00,62,Boxing,14,
468,259,2022-01-03 20:00:00,2022-01-03 20:41:00,41,Personal Training,26,
469,463,2025-02-01 06:15:00,2025-02-01 07:09:00,54,Swimming,22,
470,203,2022-12-17 08:30:00,2022-12-17 10:56:00,146,Cycling,25,
471,1070,2025-03-19 21:00:00,2025-03-19 22:57:00,117,Personal Training,18,
472,889,2022-08-06 09:45:00,2022-08-06 10:42:00,57,Cycling,11,First visit
473,1127,2025-02-01 08:30:00,2025-02-01 10:12:00,102,Boxing,22,Came with friend
474,343,2022-07-12 18:00:00,2022-07-12 20:00:00,120,Cardio,24,First visit
475,485,2024-09-07 12:00:00,2024-09-07 13:40:00,100,Swimming,19,
476,1042,2024-09-09 11:30:00,2024-09-09 12:42:00,72,Group Class,27,
477,197,2024-11-18 10:15:00,2024-11-18 12:17:00,122,Boxing,5,
478,111,2022-12-30 12:30:00,2022-12-30 14:08:00,98,HIIT,20,
479,278,2022-11-15 07:30:00,2022-11-15 08:11:00,41,Group Class,8,Came with friend
480,571,2023-03-09 10:00:00,2023-03-09 10:38:00,38,Swimming,30,First visit
481,1183,2023-02-06 06:15:00,2023-02-06 08:19:00,124,Cardio,4,
482,426,2022-04-14 14:15:00,2022-04-14 15:13:00,58,HIIT,4,Came with friend
483,1020,2024-01-06 10:00:00,2024-01-06 11:01:00,61,Personal Training,22,
484,85,2022-09-25 08:45:00,2022-09-25 09:57:00,72,Cardio,13,Regular visit
485,811,2023-02-08 06:00:00,2023-02-08 07:14:00,74,Stretching,7,Came with friend
486,936,2024-07-30 17:45:00,2024-07-30 20:10:00,145,Stretching,3,Competed this week
487,1101,2023-04-05 10:00:00,2023-04-05 11:57:00,117,Cardio,20,
488,184,2024-05-01 08:45:00,2024-05-01 09:53:00,68,Swimming,27,Competed this week
489,84,2022-11-22 12:00:00,2022-11-22 14:30:00,150,Cardio,8,
490,1109,2023-07-20 08:45:00,2023-07-20 10:05:00,80,HIIT,4,Competed this week
491,167,2023-02-20 09:45:00,2023-02-20 11:17:00,92,Cardio,16,
492,752,2024-04-11 17:45:00,2024-04-11 20:02:00,137,Swimming,14,
493,785,2023-04-24 18:15:00,2023-04-24 18:55:00,40,Stretching,16,Post-holiday return
494,742,2024-01-11 07:30:00,2024-01-11 09:14:00,104,Group Class,24,Regular visit
495,616,2022-03-16 20:45:00,2022-03-16 22:05:00,80,Yoga,21,Regular visit
496,387,2023-04-06 19:30:00,2023-04-06 20:01:00,31,Group Class,20,Competed this week
497,772,2022-12-09 20:15:00,2022-12-09 21:01:00,46,HIIT,12,
498,889,2022-08-29 08:30:00,2022-08-29 09:18:00,48,Group Class,6,Post-holiday return
499,282,2023-12-05 16:30:00,2023-12-05 18:26:00,116,HIIT,3,
500,1055,2024-11-17 07:45:00,2024-11-17 09:31:00,106,Stretching,3,Competed this week
501,835,2022-10-30 13:30:00,2022-10-30 15:56:00,146,Strength,21,Competed this week
502,1170,2024-02-18 14:15:00,2024-02-18 15:10:00,55,Cycling,10,
503,275,2023-07-31 20:15:00,2023-07-31 22:38:00,143,Personal Training,21,
504,747,2024-12-24 13:15:00,2024-12-24 14:16:00,61,Group Class,30,
505,72,2023-05-09 08:00:00,2023-05-09 10:00:00,120,Personal Training,27,
506,1084,2024-10-19 18:00:00,2024-10-19 19:17:00,77,Group Class,11,Came with friend
507,800,2025-02-28 14:45:00,2025-02-28 15:57:00,72,Boxing,12,Competed this week
508,550,2023-11-19 12:30:00,2023-11-19 13:30:00,60,Swimming,11,Competed this week
509,968,2023-07-09 18:45:00,2023-07-09 21:14:00,149,Stretching,24,Brought guest
510,783,2022-05-11 19:15:00,2022-05-11 21:40:00,145,Group Class,4,
511,363,2023-12-04 15:30:00,2023-12-04 16:02:00,32,Cycling,22,
512,1173,2023-11-12 15:00:00,2023-11-12 17:14:00,134,Personal Training,5,Post-holiday return
513,293,2023-10-24 17:45:00,2023-10-24 19:05:00,80,Group Class,27,Came with friend
514,373,2022-08-20 13:00:00,2022-08-20 14:28:00,88,Group Class,4,
515,754,2022-09-01 14:15:00,2022-09-01 15:34:00,79,Strength,29,Regular visit
516,108,2023-06-27 12:15:00,2023-06-27 14:26:00,131,HIIT,30,Post-holiday return
517,239,2023-09-09 16:30:00,2023-09-09 17:27:00,57,Cardio,14,Competed this week
518,846,2023-03-27 20:15:00,2023-03-27 20:58:00,43,Cardio,,Brought guest
519,250,2024-10-12 17:15:00,2024-10-12 18:03:00,48,Strength,2,First visit
520,1125,2024-07-03 08:30:00,2024-07-03 09:40:00,70,HIIT,6,First visit
521,573,2022-12-27 19:45:00,2022-12-27 20:48:00,63,Group Class,27,
522,1021,2022-04-10 09:45:00,2022-04-10 10:39:00,54,HIIT,27,
523,52,2024-12-19 19:30:00,2024-12-19 21:52:00,142,HIIT,7,Came with friend
524,948,2024-07-16 10:45:00,2024-07-16 12:06:00,81,Personal Training,13,
525,400,2024-08-16 06:00:00,2024-08-16 07:05:00,65,Cardio,20,
526,732,2022-11-09 20:00:00,2022-11-09 20:33:00,33,Personal Training,10,
527,1064,2022-04-04 07:00:00,2022-04-04 09:27:00,147,HIIT,15,
528,365,2022-09-20 08:30:00,2022-09-20 09:23:00,53,Personal Training,14,
529,400,2022-09-03 19:00:00,2022-09-03 20:47:00,107,Group Class,7,Competed this week
530,253,2023-03-22 18:00:00,2023-03-22 19:33:00,93,HIIT,29,
531,407,2022-09-07 12:45:00,2022-09-07 14:34:00,109,Personal Training,11,
532,1062,2024-03-11 11:00:00,2024-03-11 12:46:00,106,HIIT,18,
533,993,2023-05-20 17:15:00,2023-05-20 19:17:00,122,Personal Training,30,Competed this week
534,722,2023-03-13 13:15:00,2023-03-13 14:06:00,51,HIIT,20,Came with friend
535,465,2023-01-25 11:00:00,2023-01-25 12:06:00,66,Personal Training,27,Came with friend
536,455,2023-12-27 13:15:00,2023-12-27 14:14:00,59,Swimming,13,
537,1039,2023-12-18 07:45:00,2023-12-18 09:05:00,80,Strength,29,
538,1129,2024-07-29 07:15:00,2024-07-29 08:34:00,79,Stretching,15,
539,1036,2022-11-21 12:45:00,2022-11-21 13:19:00,34,Strength,,Came with friend
540,256,2022-11-16 18:00:00,2022-11-16 19:15:00,75,Cycling,7,Brought guest
541,1148,2023-01-10 08:45:00,2023-01-10 10:40:00,115,Swimming,29,Regular visit
542,1094,2023-06-13 18:45:00,2023-06-13 19:40:00,55,Personal Training,14,Regular visit
543,269,2022-10-25 12:15:00,2022-10-25 14:13:00,118,HIIT,4,
544,1042,2022-02-04 09:30:00,2022-02-04 10:32:00,62,HIIT,11,Brought guest
545,1160,2022-11-12 11:15:00,2022-11-12 13:18:00,123,Personal Training,12,
546,773,2023-01-10 16:15:00,2023-01-10 17:32:00,77,Cardio,28,Post-holiday return
547,497,2024-09-07 13:00:00,2024-09-07 15:19:00,139,Strength,17,
548,557,2024-03-23 21:30:00,2024-03-23 22:13:00,43,Yoga,,Came with friend
549,646,2023-04-15 15:00:00,2023-04-15 16:53:00,113,Cycling,10,
550,28,2022-05-27 13:45:00,2022-05-27 14:37:00,52,Swimming,21,
551,1042,2023-08-11 18:15:00,2023-08-11 19:58:00,103,Boxing,21,First visit
552,791,2022-05-10 16:30:00,2022-05-10 18:41:00,131,Boxing,1,First visit
553,653,2023-05-30 08:15:00,2023-05-30 10:44:00,149,Strength,11,
554,877,2023-07-03 08:00:00,2023-07-03 09:42:00,102,Personal Training,10,Post-holiday return
555,557,2022-02-04 08:45:00,2022-02-04 10:30:00,105,Yoga,18,First visit
556,924,2025-01-25 21:30:00,2025-01-25 23:43:00,133,HIIT,1,Came with friend
557,2,2022-10-08 06:30:00,2022-10-08 07:21:00,51,Swimming,5,
558,31,2022-05-26 21:00:00,2022-05-26 21:47:00,47,Strength,4,Regular visit
559,151,2023-02-18 13:45:00,2023-02-18 16:10:00,145,Stretching,12,Came with friend
560,1090,2025-03-06 20:45:00,2025-03-06 21:19:00,34,Stretching,30,Brought guest
561,972,2023-03-18 08:15:00,2023-03-18 09:39:00,84,Boxing,28,Came with friend
562,474,2022-06-13 11:15:00,2022-06-13 12:41:00,86,Swimming,21,
563,943,2023-11-26 21:45:00,2023-11-26 23:00:00,75,Yoga,26,
564,426,2025-03-16 15:15:00,2025-03-16 15:59:00,44,Stretching,2,
565,783,2023-11-05 15:15:00,2023-11-05 15:48:00,33,Cycling,21,Competed this week
566,686,2023-01-08 13:00:00,2023-01-08 13:48:00,48,Cardio,5,
567,142,2023-12-22 06:30:00,2023-12-22 08:02:00,92,Swimming,8,Regular visit
568,1154,2024-07-23 15:45:00,2024-07-23 16:15:00,30,Cardio,,
569,862,2025-02-23 20:45:00,2025-02-23 21:54:00,69,Group Class,17,
570,892,2024-10-13 18:30:00,2024-10-13 20:13:00,103,Boxing,18,Came with friend
571,634,2022-07-02 19:15:00,2022-07-02 20:34:00,79,Personal Training,13,
572,527,2023-11-09 07:00:00,2023-11-09 08:22:00,82,Yoga,11,First visit
573,452,2024-08-21 12:00:00,2024-08-21 13:45:00,105,Swimming,8,Competed this week
574,874,2023-01-17 20:45:00,2023-01-17 21:25:00,40,Strength,28,
575,1159,2024-01-04 10:45:00,2024-01-04 11:43:00,58,Personal Training,6,
576,760,2024-08-12 06:15:00,2024-08-12 07:32:00,77,Personal Training,3,
577,1084,2022-11-26 20:45:00,2022-11-26 22:41:00,116,Yoga,13,Regular visit
578,481,2022-06-10 16:30:00,2022-06-10 18:57:00,147,Cycling,19,Brought guest
579,1168,2023-11-18 18:30:00,2023-11-18 20:58:00,148,Group Class,13,
580,891,2023-05-23 15:30:00,2023-05-23 17:36:00,126,Group Class,27,Regular visit
581,454,2023-09-22 14:00:00,2023-09-22 16:11:00,131,Group Class,19,
582,811,2025-03-12 13:15:00,2025-03-12 15:31:00,136,Group Class,8,Competed this week
583,924,2023-08-07 13:30:00,2023-08-07 15:52:00,142,Swimming,8,
584,1077,2025-02-23 11:15:00,2025-02-23 12:13:00,58,Cardio,18,First visit
585,1026,2024-05-10 10:45:00,2024-05-10 12:47:00,122,Yoga,18,
586,1092,2024-12-05 14:00:00,2024-12-05 15:01:00,61,HIIT,3,
587,1170,2024-07-01 10:00:00,2024-07-01 11:58:00,118,HIIT,3,Came with friend
588,89,2024-09-07 16:30:00,2024-09-07 18:55:00,145,Cycling,11,
589,588,2024-04-25 17:30:00,2024-04-25 19:00:00,90,Stretching,4,
590,77,2023-05-16 06:00:00,2023-05-16 07:08:00,68,Group Class,18,Post-holiday return
591,624,2024-02-21 08:15:00,2024-02-21 10:17:00,122,Stretching,7,Competed this week
592,112,2022-02-26 10:30:00,2022-02-26 11:13:00,43,HIIT,24,
593,418,2024-08-03 16:45:00,2024-08-03 19:05:00,140,Personal Training,16,Competed this week
594,803,2023-01-25 16:30:00,2023-01-25 18:20:00,110,Boxing,30,
595,1138,2024-05-31 08:15:00,2024-05-31 10:45:00,150,Strength,8,First visit
596,1132,2023-09-04 12:30:00,2023-09-04 14:29:00,119,Personal Training,12,Post-holiday return
597,454,2022-06-23 08:15:00,2022-06-23 10:44:00,149,Cycling,17,First visit
598,99,2023-02-24 15:15:00,2023-02-24 16:09:00,54,Swimming,5,
599,278,2022-03-10 13:15:00,2022-03-10 14:24:00,69,Boxing,9,
600,543,2024-04-12 12:00:00,2024-04-12 12:32:00,32,Group Class,7,
601,924,2024-05-01 18:00:00,2024-05-01 18:34:00,34,Cycling,25,
602,643,2022-10-16 14:45:00,2022-10-16 16:51:00,126,Stretching,30,
603,314,2022-07-03 21:45:00,2022-07-04 00:08:00,143,Group Class,2,Came with friend
604,540,2023-01-21 07:30:00,2023-01-21 08:26:00,56,Personal Training,1,
605,468,2025-01-03 17:00:00,2025-01-03 17:50:00,50,HIIT,26,Brought guest
606,575,2024-05-14 18:30:00,2024-05-14 19:23:00,53,Boxing,24,First visit
607,327,2023-02-12 12:15:00,2023-02-12 13:51:00,96,HIIT,19,
608,20,2022-10-07 06:15:00,2022-10-07 07:27:00,72,Swimming,18,
609,442,2023-02-23 06:15:00,2023-02-23 06:47:00,32,Yoga,6,Regular visit
610,837,2024-08-17 20:00:00,2024-08-17 22:03:00,123,Strength,21,Post-holiday return
611,935,2024-01-18 06:45:00,2024-01-18 09:04:00,139,Swimming,4,Came with friend
612,712,2023-10-08 13:00:00,2023-10-08 13:52:00,52,Group Class,20,First visit
613,432,2022-04-25 08:15:00,2022-04-25 10:41:00,146,Yoga,23,Competed this week
614,1139,2023-06-14 21:15:00,2023-06-14 22:15:00,60,Cardio,6,Regular visit
615,270,2022-04-06 10:30:00,2022-04-06 11:58:00,88,Strength,30,Competed this week
616,34,2022-07-06 20:15:00,2022-07-06 21:05:00,50,HIIT,9,
617,765,2022-04-30 20:45:00,2022-04-30 23:12:00,147,Group Class,21,Brought guest
